school_id,school_name,district,block,total_enrolled_students,school_type,medium,avg_attendance_rate,total_attendance_records,proxy_attendance_records,proxy_attendance_rate,count_anomaly_records,count_anomaly_rate,total_mdm_quantity_kg,total_mdm_records,total_mdm_cost,avg_mdm_cost,mdm_regularity_rate,unique_vendors,unique_grain_types,assessed_facilities,functional_facilities,infrastructure_deficit_index,average_test_score,total_assessments,subjects_assessed,student_welfare_risk_score,risk_level
SCH0097,Govt. Middle School Prakash,Sangrur,Sunam,236,Upper Primary,Punjabi,82.99942946142457,28,1,3.5714285714285716,2,7.142857142857143,546.9999999999999,16,42175.0,2635.9375,48.484848484848484,9,5,5,4.0,20.0,67.77857142857144,14,5,2,Moderate
SCH0098,Govt. Elementary School Soman,Moga,Bagha Purana,41,Secondary,Punjabi,82.8969713997266,28,1,3.5714285714285716,1,3.5714285714285716,525.6999999999999,16,33238.0,2077.375,48.484848484848484,8,6,5,3.8333333333333335,23.333333333333332,65.64090909090909,22,6,1,Low
SCH0099,Govt. Middle School Korpal,Sangrur,Malerkotla,210,Higher Secondary,Hindi,83.08037068020376,34,4,11.764705882352942,2,5.882352941176471,959.4999999999998,28,63859.0,2280.6785714285716,84.84848484848484,11,8,5,4.333333333333333,13.33333333333334,61.1970588235294,17,6,2,Moderate
SCH0100,Govt. Elementary School Sandal,Ferozepur,Zira,437,Secondary,Hindi,86.70373571280862,30,4,13.333333333333334,3,10.0,885.5999999999997,26,47059.0,1809.9615384615386,78.78787878787878,10,9,5,4.15,16.999999999999993,63.5625,12,6,2,Moderate
SCH0101,Govt. Elementary School Saxena,Sangrur,Unknown,104,Secondary,Punjabi,82.05457657909223,37,4,10.81081081081081,2,5.405405405405405,711.3999999999997,21,55989.0,2666.1428571428573,63.63636363636363,10,9,5,3.8,24.000000000000004,62.59444444444445,9,4,2,Moderate
SCH0102,Govt. Middle School Kakar,Ludhiana,Ludhiana-Ii,249,Upper Primary,Punjabi,81.71398439385997,36,1,2.7777777777777777,1,2.7777777777777777,856.3999999999997,27,65322.0,2419.3333333333335,81.81818181818181,11,8,5,4.416666666666667,11.66666666666666,66.57307692307693,13,5,0,Low
SCH0103,Govt. Elementary School Parsa,Amritsar,Ajnala,385,Higher Secondary,Punjabi,78.6540376688015,34,2,5.882352941176471,0,0.0,691.8999999999997,21,58850.0,2802.3809523809523,63.63636363636363,9,8,5,3.7857142857142856,24.28571428571429,61.159375,16,5,2,Moderate
SCH0104,Govt. Primary School Chacko,Amritsar,Amritsar-Ii,363,Secondary,Punjabi,78.86094871836082,36,1,2.7777777777777777,0,0.0,709.6999999999999,20,37012.0,1850.6,60.60606060606061,9,8,5,4.5,10.0,58.928124999999994,16,5,2,Moderate
SCH0105,Govt. Primary School Desai,Amritsar,Tarn Taran,125,Primary,English,85.55428825759529,36,2,5.555555555555555,2,5.555555555555555,622.4999999999998,18,54228.0,3012.6666666666665,54.54545454545455,8,7,5,3.5277777777777777,29.444444444444446,64.00416666666666,12,6,0,Low
SCH0106,Govt. Primary School Shanker,Ferozepur,Zira,165,Upper Primary,Punjabi,77.64155193555791,34,2,5.882352941176471,2,5.882352941176471,621.5999999999998,17,42381.0,2493.0,51.515151515151516,8,6,5,3.4999999999999996,30.00000000000001,71.15833333333333,12,5,2,Moderate
SCH0107,Govt. Elementary School Krishna,Patiala,Rajpura,338,Higher Secondary,Punjabi,79.38391027046225,34,0,0.0,1,2.9411764705882355,645.1999999999998,19,51711.0,2721.6315789473683,57.57575757575758,9,7,5,3.7142857142857144,25.71428571428571,63.209090909090904,11,6,2,Moderate
SCH0108,Govt. Middle School Warrior,Sangrur,Malerkotla,386,Primary,English,83.40603227672985,34,1,2.9411764705882355,2,5.882352941176471,265.40000000000003,8,17720.0,2215.0,24.242424242424242,6,4,5,2.95,40.99999999999999,65.03999999999999,10,4,2,Moderate
SCH0109,Govt. Elementary School Pradhan,Ferozepur,Makhu,273,Upper Primary,Punjabi,83.83486627001714,29,2,6.896551724137931,1,3.4482758620689653,871.5999999999997,26,61875.0,2379.8076923076924,78.78787878787878,9,7,5,3.9166666666666665,21.666666666666668,60.74615384615384,13,4,1,Low
SCH0110,Govt. Primary School Goswami,Moga,Bagha Purana,398,Higher Secondary,Punjabi,79.33433201623428,38,0,0.0,2,5.2631578947368425,735.9999999999997,23,52826.0,2296.782608695652,69.6969696969697,9,8,5,3.5,30.0,61.44499999999999,10,5,2,Moderate
SCH0111,Govt. Middle School Butala,Bathinda,Maur,350,Upper Primary,Hindi,82.02598331359295,30,2,6.666666666666667,2,6.666666666666667,926.1999999999997,27,56445.0,2090.5555555555557,81.81818181818181,11,8,5,4.1,18.000000000000007,66.7470588235294,17,5,1,Low
SCH0112,Govt. Senior Secondary School Bhagat,Amritsar,Unknown,198,Primary,English,81.22251986047424,33,3,9.090909090909092,2,6.0606060606060606,638.7999999999998,19,51278.0,2698.842105263158,57.57575757575758,11,8,5,3.05,39.00000000000001,70.00909090909092,11,5,3,Moderate
SCH0113,Govt. Middle School Subramaniam,Moga,Nihal Singh Wala,129,Secondary,English,79.82947722082845,20,1,5.0,0,0.0,786.3999999999997,23,50450.0,2193.478260869565,69.6969696969697,9,8,5,4.0,20.0,70.34736842105264,19,5,1,Low
SCH0114,Govt. Primary School Randhawa,Sangrur,Malerkotla,422,Primary,Hindi,83.32134762805316,36,1,2.7777777777777777,2,5.555555555555555,899.0999999999998,26,45046.0,1732.5384615384614,78.78787878787878,10,7,5,3.5472222222222216,29.055555555555564,65.85000000000001,16,6,0,Low
SCH0115,Govt. Primary School Sachdev,Ferozepur,Makhu,86,Primary,English,83.41014401588497,34,1,2.9411764705882355,0,0.0,868.5999999999996,26,54032.0,2078.153846153846,78.78787878787878,9,8,5,4.0,20.0,69.625,12,5,0,Low
SCH0116,Govt. Middle School Gandhi,Ferozepur,Makhu,95,Higher Secondary,Hindi,82.22509535901106,34,3,8.823529411764707,2,5.882352941176471,686.9999999999998,20,42371.0,2118.55,60.60606060606061,9,9,5,3.678571428571429,26.428571428571423,66.99761904761905,21,6,1,Low
SCH0117,Govt. Primary School Reddy,Amritsar,Tarn Taran,398,Higher Secondary,English,80.58335799658704,22,0,0.0,1,4.545454545454546,432.8999999999999,13,33017.0,2539.769230769231,39.39393939393939,9,8,5,3.416666666666667,31.666666666666664,67.07222222222222,9,5,1,Low
SCH0118,Govt. Middle School Hari,Sangrur,Sangrur,89,Upper Primary,Hindi,82.64547257391257,36,3,8.333333333333334,2,5.555555555555555,912.9999999999997,27,70412.0,2607.8518518518517,81.81818181818181,11,9,5,3.75,25.0,65.08000000000001,10,4,1,Low
SCH0119,Govt. Middle School Sur,Ferozepur,Unknown,252,Higher Secondary,English,84.18715621424403,36,2,5.555555555555555,1,2.7777777777777777,721.2999999999997,20,60316.0,3015.8,60.60606060606061,10,9,5,3.7333333333333334,25.333333333333332,62.71071428571428,14,5,1,Low
SCH0120,Govt. Middle School Sharaf,Patiala,Rajpura,267,Secondary,English,83.23174375077572,36,1,2.7777777777777777,2,5.555555555555555,621.1999999999998,18,44267.0,2459.277777777778,54.54545454545455,9,7,5,4.666666666666666,6.6666666666666785,65.16538461538461,13,5,0,Low
SCH0121,Govt. Elementary School Deshmukh,Ludhiana,Unknown,181,Primary,Hindi,83.71947147056343,35,1,2.857142857142857,3,8.571428571428571,822.7999999999997,24,50212.0,2092.1666666666665,72.72727272727273,10,6,5,3.6666666666666665,26.666666666666668,74.15833333333333,6,3,1,Low
SCH0122,Govt. Senior Secondary School Ahluwalia,Ludhiana,Unknown,442,Upper Primary,Hindi,83.24298012315515,32,2,6.25,1,3.125,755.1999999999997,22,46489.0,2113.1363636363635,66.66666666666667,9,7,5,3.4,32.0,64.45416666666667,12,5,0,Low
SCH0123,Govt. Primary School Cheema,Patiala,Nabha,159,Upper Primary,Hindi,81.594466782388,41,1,2.4390243902439024,1,2.4390243902439024,826.2999999999997,25,58684.0,2347.36,75.75757575757575,9,7,5,3.9166666666666665,21.666666666666668,63.475,12,4,0,Low
SCH0124,Govt. Middle School Goda,Jalandhar,Nakodar,448,Primary,Hindi,87.03189977963962,35,4,11.428571428571429,3,8.571428571428571,496.4999999999999,14,29014.0,2072.4285714285716,42.42424242424242,6,6,5,4.05,19.000000000000004,65.45714285714287,14,6,3,Moderate
SCH0125,Govt. Primary School Srivastava,Moga,Moga-I,129,Upper Primary,Punjabi,86.26705088742378,32,2,6.25,2,6.25,609.0999999999998,17,47727.0,2807.470588235294,51.515151515151516,8,5,5,3.3571428571428568,32.85714285714287,72.365625,16,5,2,Moderate
SCH0126,Govt. Primary School Pillay,Sangrur,Malerkotla,302,Higher Secondary,Hindi,78.90553198495003,28,1,3.5714285714285716,0,0.0,698.9999999999998,20,36156.0,1807.8,60.60606060606061,10,7,5,2.0,60.0,60.78571428571428,14,5,3,Moderate
SCH0127,Govt. Elementary School Palla,Bathinda,Talwandi Sabo,369,Primary,Punjabi,85.41592795801098,37,1,2.7027027027027026,2,5.405405405405405,540.9999999999999,16,37733.0,2358.3125,48.484848484848484,10,8,5,3.5,30.0,62.77916666666667,12,5,2,Moderate
SCH0128,Govt. Primary School Walla,Sangrur,Dhuri,77,Secondary,Hindi,83.55416011093085,32,1,3.125,1,3.125,549.4999999999999,16,40473.0,2529.5625,48.484848484848484,9,6,5,3.6666666666666665,26.666666666666668,69.92647058823529,17,6,1,Low
SCH0129,Govt. Elementary School Malhotra,Moga,Unknown,345,Higher Secondary,Punjabi,84.27009952596093,34,1,2.9411764705882355,2,5.882352941176471,416.7999999999999,13,25852.0,1988.6153846153845,39.39393939393939,7,7,5,2.9999999999999996,40.000000000000014,65.83333333333333,15,6,2,Moderate
SCH0130,Govt. Elementary School Mall,Patiala,Rajpura,271,Higher Secondary,Punjabi,85.52609284444478,38,1,2.6315789473684212,3,7.894736842105263,868.8999999999996,24,52979.0,2207.4583333333335,72.72727272727273,9,8,5,3.5,30.0,64.43636363636364,11,4,1,Low
SCH0131,Govt. Elementary School Dani,Moga,Unknown,200,Secondary,Punjabi,86.39894755821575,23,1,4.3478260869565215,1,4.3478260869565215,392.3999999999999,11,24500.0,2227.2727272727275,33.333333333333336,6,6,5,4.123809523809524,17.523809523809515,69.03666666666665,15,5,1,Low
SCH0132,Govt. Primary School Rajagopal,Amritsar,Tarn Taran,89,Secondary,Hindi,83.06090672851322,36,2,5.555555555555555,2,5.555555555555555,585.9999999999999,17,38114.0,2242.0,51.515151515151516,9,7,5,3.8494949494949493,23.010101010101014,69.25000000000001,14,6,1,Low
SCH0133,Govt. Primary School Thakur,Moga,Moga-I,250,Higher Secondary,Hindi,79.88688292632528,25,0,0.0,1,4.0,721.5999999999998,21,56622.0,2696.285714285714,63.63636363636363,10,7,5,3.8,24.000000000000004,63.23,15,5,2,Moderate
SCH0134,Govt. Elementary School Suri,Bathinda,Rampura Phul,93,Upper Primary,Punjabi,79.07419063147044,37,2,5.405405405405405,1,2.7027027027027026,745.7999999999998,23,60362.0,2624.4347826086955,69.6969696969697,10,9,4,3.0,25.0,66.64000000000001,10,5,1,Low
SCH0135,Govt. Primary School Raghavan,Moga,Bagha Purana,98,Upper Primary,English,86.0114350008341,26,2,7.6923076923076925,1,3.8461538461538463,509.6999999999999,17,37566.0,2209.764705882353,51.515151515151516,7,7,5,3.9999999999999996,20.000000000000007,66.34642857142858,14,5,2,Moderate
SCH0136,Govt. Middle School Banerjee,Ludhiana,Unknown,179,Secondary,Hindi,81.15478888690389,35,3,8.571428571428571,2,5.714285714285714,884.6999999999996,27,57844.0,2142.3703703703704,81.81818181818181,11,9,5,4.0,20.0,64.92142857142856,21,5,1,Low
SCH0137,Govt. Senior Secondary School Dani,Ferozepur,Ferozepur,112,Primary,Punjabi,88.71891604842547,34,4,11.764705882352942,3,8.823529411764707,958.8999999999996,27,76445.0,2831.296296296296,81.81818181818181,11,8,5,3.6666666666666665,26.666666666666668,70.97222222222223,18,5,2,Moderate
SCH0138,Govt. Primary School Gandhi,Moga,Moga-Ii,229,Secondary,Hindi,80.5165175603064,34,3,8.823529411764707,1,2.9411764705882355,393.99999999999994,12,27459.0,2288.25,36.36363636363637,7,7,5,2.6666666666666665,46.66666666666667,70.74444444444445,9,5,3,Moderate
SCH0139,Govt. Elementary School Lata,Jalandhar,Jalandhar-I,385,Higher Secondary,Punjabi,83.51143761558035,42,1,2.380952380952381,4,9.523809523809524,868.9999999999998,25,56212.0,2248.48,75.75757575757575,9,8,5,3.833333333333333,23.33333333333334,67.03333333333332,12,6,1,Low
SCH0140,Govt. Middle School Garg,Bathinda,Maur,426,Secondary,Hindi,78.11849146939109,37,1,2.7027027027027026,0,0.0,720.9999999999998,22,37276.0,1694.3636363636363,66.66666666666667,10,7,5,4.357142857142858,12.857142857142847,61.60666666666667,15,5,2,Moderate
SCH0141,Govt. Middle School Sane,Sangrur,Malerkotla,63,Primary,Hindi,84.82285020332594,34,1,2.9411764705882355,2,5.882352941176471,1079.4999999999998,31,62665.0,2021.4516129032259,93.93939393939394,10,8,5,3.437373737373737,31.252525252525253,64.72307692307693,13,5,0,Low
SCH0142,Govt. Senior Secondary School Badami,Bathinda,Rampura Phul,207,Higher Secondary,Hindi,80.58028496262155,31,2,6.451612903225806,1,3.225806451612903,729.6999999999997,20,45502.0,2275.1,60.60606060606061,10,6,5,4.0,20.0,59.18076923076923,13,3,1,Low
SCH0143,Govt. Elementary School Venkataraman,Patiala,Samana,76,Primary,English,81.76250383603515,36,2,5.555555555555555,1,2.7777777777777777,568.0999999999998,18,45044.0,2502.4444444444443,54.54545454545455,7,7,5,2.976190476190476,40.47619047619048,67.29166666666667,12,5,1,Low
SCH0144,Govt. Primary School Bakshi,Ferozepur,Mamdot,403,Secondary,Hindi,81.10644834349563,37,0,0.0,1,2.7027027027027026,1008.8999999999996,30,59038.0,1967.9333333333334,90.9090909090909,10,8,5,3.5,30.0,69.05263157894736,19,5,0,Low
SCH0145,Govt. Elementary School Kashyap,Sangrur,Malerkotla,85,Primary,Punjabi,80.28847590847337,42,1,2.380952380952381,1,2.380952380952381,431.7999999999999,13,29855.0,2296.5384615384614,39.39393939393939,7,5,5,3.4,32.0,67.73846153846154,13,5,1,Low
SCH0146,Govt. Primary School Sundaram,Bathinda,Rampura Phul,153,Upper Primary,Hindi,83.98628538758813,42,2,4.761904761904762,2,4.761904761904762,700.1999999999997,21,56434.0,2687.3333333333335,63.63636363636363,10,7,5,3.6666666666666665,26.666666666666668,73.934375,16,6,0,Low
SCH0147,Govt. Senior Secondary School Das,Moga,Bagha Purana,412,Upper Primary,Hindi,82.34709812581659,45,5,11.11111111111111,3,6.666666666666667,739.9999999999998,22,41181.0,1871.8636363636363,66.66666666666667,10,8,5,4.333333333333333,13.33333333333334,69.14722222222223,18,4,2,Moderate
SCH0148,Govt. Elementary School Sastry,Jalandhar,Jalandhar-I,130,Higher Secondary,Hindi,81.49747648549898,31,2,6.451612903225806,1,3.225806451612903,503.1999999999999,16,28003.0,1750.1875,48.484848484848484,9,8,5,4.333333333333334,13.33333333333332,66.30499999999999,10,5,1,Low
SCH0149,Govt. Middle School Uppal,Moga,Bagha Purana,117,Higher Secondary,Hindi,84.04132875868235,30,2,6.666666666666667,0,0.0,799.5999999999997,24,67168.0,2798.6666666666665,72.72727272727273,10,9,5,3.5,30.0,69.18043478260869,23,6,0,Low
SCH0150,Govt. Primary School Parikh,Ludhiana,Doraha,299,Higher Secondary,English,83.57740712247134,30,3,10.0,2,6.666666666666667,819.0999999999998,25,43053.0,1722.12,75.75757575757575,10,8,5,3.6000000000000005,27.99999999999999,62.66,15,4,3,Moderate
SCH0151,Govt. Primary School Dugar,Amritsar,Amritsar-I,354,Higher Secondary,Hindi,84.45478892936066,42,0,0.0,1,2.380952380952381,840.3999999999997,25,63049.0,2521.96,75.75757575757575,11,8,5,3.3055555555555554,33.88888888888889,66.91875,8,4,0,Low
SCH0152,Govt. Elementary School Dass,Patiala,Samana,349,Upper Primary,English,84.37674849328755,36,1,2.7777777777777777,2,5.555555555555555,487.39999999999986,15,32184.0,2145.6,45.45454545454545,7,8,5,2.6666666666666665,46.66666666666667,64.20277777777777,18,4,2,Moderate
SCH0153,Govt. Senior Secondary School Vohra,Amritsar,Amritsar-Ii,60,Higher Secondary,English,81.15079077949686,31,2,6.451612903225806,0,0.0,673.5999999999998,19,54296.0,2857.684210526316,57.57575757575758,10,7,5,3.1666666666666665,36.66666666666667,80.6857142857143,7,3,1,Low
SCH0154,Govt. Middle School Chakraborty,Ferozepur,Unknown,436,Primary,Punjabi,82.38189458785328,37,2,5.405405405405405,2,5.405405405405405,683.9999999999998,20,33668.0,1683.4,60.60606060606061,9,6,5,3.6666666666666665,26.666666666666668,66.43749999999999,20,6,0,Low
SCH0155,Govt. Senior Secondary School Chander,Ferozepur,Makhu,169,Upper Primary,English,83.64509433372776,31,3,9.67741935483871,3,9.67741935483871,857.5999999999996,24,62094.0,2587.25,72.72727272727273,9,7,5,3.5,30.0,66.17666666666668,15,4,2,Moderate
SCH0156,Govt. Elementary School Barad,Ferozepur,Zira,344,Primary,English,80.17599209307906,33,0,0.0,1,3.0303030303030303,676.8999999999997,20,33222.0,1661.1,60.60606060606061,10,7,5,3.6666666666666665,26.666666666666668,71.25333333333333,15,5,0,Low
SCH0157,Govt. Middle School Keer,Jalandhar,Jalandhar-I,370,Secondary,Hindi,82.50866555036998,29,2,6.896551724137931,1,3.4482758620689653,294.0,9,17338.0,1926.4444444444443,27.272727272727273,6,5,5,3.666666666666667,26.666666666666664,67.57692307692308,13,6,1,Low
SCH0158,Govt. Middle School Tella,Moga,Nihal Singh Wala,138,Upper Primary,Punjabi,83.56332834097341,27,0,0.0,1,3.7037037037037037,762.6999999999997,22,44929.0,2042.2272727272727,66.66666666666667,9,6,4,3.0,25.0,61.775,8,5,1,Low
SCH0159,Govt. Senior Secondary School Gade,Ludhiana,Doraha,432,Higher Secondary,Hindi,83.82173207486146,36,3,8.333333333333334,2,5.555555555555555,949.3999999999996,29,74005.0,2551.896551724138,87.87878787878788,10,9,5,3.85,22.999999999999996,68.91874999999999,8,4,1,Low
SCH0160,Govt. Middle School Munshi,Jalandhar,Phillaur,62,Upper Primary,Punjabi,82.9025385640706,28,0,0.0,2,7.142857142857143,763.5999999999998,23,57052.0,2480.521739130435,69.6969696969697,8,9,5,4.166666666666667,16.66666666666666,69.68125,16,6,1,Low
SCH0161,Govt. Senior Secondary School Mand,Patiala,Nabha,198,Higher Secondary,Hindi,75.2654712050416,28,1,3.5714285714285716,0,0.0,745.6999999999997,21,43041.0,2049.5714285714284,63.63636363636363,10,5,5,3.5,30.0,69.34166666666668,18,6,1,Low
SCH0162,Govt. Elementary School Deshpande,Sangrur,Dhuri,433,Higher Secondary,Hindi,80.5572208689876,30,1,3.3333333333333335,1,3.3333333333333335,492.2999999999999,15,41511.0,2767.4,45.45454545454545,8,8,5,3.6666666666666665,26.666666666666668,65.91666666666667,21,6,1,Low
SCH0163,Govt. Primary School Ratta,Jalandhar,Nakodar,66,Secondary,Hindi,79.88955780459503,25,0,0.0,0,0.0,744.2999999999997,22,57794.0,2627.0,66.66666666666667,9,7,5,2.9166666666666665,41.66666666666667,69.70714285714287,14,4,2,Moderate
SCH0164,Govt. Senior Secondary School Barad,Amritsar,Ajnala,82,Secondary,Punjabi,79.8726877319867,31,0,0.0,0,0.0,782.0999999999998,24,49929.0,2080.375,72.72727272727273,10,7,5,2.5357142857142856,49.28571428571429,64.29166666666666,12,5,2,Moderate
SCH0165,Govt. Middle School Mallick,Patiala,Rajpura,218,Higher Secondary,Punjabi,81.65058985628279,29,1,3.4482758620689653,1,3.4482758620689653,617.7999999999998,19,49694.0,2615.4736842105262,57.57575757575758,9,8,5,2.9999999999999996,40.000000000000014,66.29,10,4,1,Low
SCH0166,Govt. Middle School Devi,Moga,Moga-Ii,54,Primary,Hindi,80.2034370402864,39,1,2.5641025641025643,4,10.256410256410257,762.5999999999998,22,48048.0,2184.0,66.66666666666667,10,9,5,3.4999999999999996,30.00000000000001,66.98076923076923,13,5,1,Low
SCH0167,Govt. Elementary School Pall,Ludhiana,Doraha,281,Upper Primary,Punjabi,82.5408919663966,36,0,0.0,4,11.11111111111111,745.9999999999998,22,58745.0,2670.2272727272725,66.66666666666667,10,8,5,1.0,80.0,67.00000000000001,16,4,2,Moderate
SCH0168,Govt. Elementary School Narayan,Amritsar,Amritsar-I,171,Upper Primary,English,80.8817157521201,33,1,3.0303030303030303,2,6.0606060606060606,630.0999999999998,19,35381.0,1862.157894736842,57.57575757575758,10,7,5,3.833333333333333,23.33333333333334,70.4,5,4,1,Low
SCH0169,Govt. Elementary School Walia,Unknown,Unknown,102,Higher Secondary,Punjabi,83.49696649549111,33,1,3.0303030303030303,1,3.0303030303030303,617.9999999999998,19,40893.0,2152.2631578947367,57.57575757575758,10,8,5,3.8,24.000000000000004,65.53928571428571,14,4,0,Low
SCH0170,Govt. Middle School Mallick,Ludhiana,Ludhiana-Ii,407,Higher Secondary,Punjabi,78.0009506325565,32,2,6.25,0,0.0,528.8999999999999,15,40238.0,2682.5333333333333,45.45454545454545,7,7,5,2.833333333333333,43.333333333333336,72.5923076923077,13,5,3,Moderate
SCH0171,Govt. Primary School Dasgupta,Jalandhar,Jalandhar-I,308,Primary,Punjabi,82.5403131214074,29,2,6.896551724137931,1,3.4482758620689653,748.9999999999998,22,44558.0,2025.3636363636363,66.66666666666667,11,9,5,2.333333333333333,53.333333333333336,65.08928571428571,14,6,1,Low
SCH0172,Govt. Primary School Konda,Ludhiana,Machhiwara,231,Primary,Punjabi,84.79079998561382,31,2,6.451612903225806,0,0.0,463.19999999999993,15,29323.0,1954.8666666666666,45.45454545454545,8,7,5,2.6,48.0,70.07499999999999,8,2,2,Moderate
SCH0173,Govt. Senior Secondary School Johal,Moga,Moga-Ii,62,Secondary,Punjabi,78.31177398062533,35,1,2.857142857142857,0,0.0,322.9,10,20111.0,2011.1,30.303030303030305,7,5,5,2.8333333333333335,43.33333333333333,78.79230769230767,13,5,3,Moderate
SCH0174,Govt. Senior Secondary School Lanka,Sangrur,Unknown,109,Higher Secondary,Hindi,83.45477694220912,43,3,6.976744186046512,3,6.976744186046512,643.0999999999999,18,48964.0,2720.222222222222,54.54545454545455,8,8,5,3.4285714285714284,31.428571428571434,66.59666666666666,15,6,2,Moderate
SCH0175,Govt. Senior Secondary School Naik,Ludhiana,Doraha,198,Higher Secondary,Punjabi,81.25684193359781,33,1,3.0303030303030303,1,3.0303030303030303,644.5999999999998,19,41619.0,2190.4736842105262,57.57575757575758,9,7,5,3.5666666666666664,28.666666666666675,61.33611111111111,18,5,1,Low
SCH0176,Govt. Elementary School Barad,Moga,Bagha Purana,103,Higher Secondary,Punjabi,79.3204812059353,31,2,6.451612903225806,0,0.0,562.1999999999998,16,37123.0,2320.1875,48.484848484848484,9,7,5,3.5000000000000004,29.99999999999999,64.3875,16,5,2,Moderate
SCH0177,Govt. Middle School Manne,Moga,Moga-Ii,294,Secondary,Punjabi,79.1242733826699,39,1,2.5641025641025643,0,0.0,653.4999999999998,19,31226.0,1643.4736842105262,57.57575757575758,8,7,5,3.6666666666666665,26.666666666666668,66.66071428571429,14,6,1,Low
SCH0178,Govt. Middle School Dyal,Amritsar,Tarn Taran,348,Upper Primary,English,80.40584910054352,39,0,0.0,1,2.5641025641025643,661.6999999999998,19,44897.0,2363.0,57.57575757575758,10,9,5,2.0,60.0,64.45,13,4,1,Low
SCH0179,Govt. Elementary School Raman,Bathinda,Rampura Phul,268,Higher Secondary,Punjabi,85.55685490676649,34,5,14.705882352941176,2,5.882352941176471,695.5999999999998,20,46076.0,2303.8,60.60606060606061,10,6,5,4.15,16.999999999999993,66.41363636363637,11,4,1,Low
SCH0180,Govt. Elementary School Sha,Moga,Nihal Singh Wala,180,Primary,Hindi,79.36402429422033,41,0,0.0,1,2.4390243902439024,874.0999999999997,26,68721.0,2643.1153846153848,78.78787878787878,10,9,5,3.8000000000000003,23.999999999999993,60.96153846153845,13,5,2,Moderate
SCH0181,Govt. Primary School Lala,Ludhiana,Ludhiana-Ii,351,Higher Secondary,English,85.40430817941223,27,1,3.7037037037037037,2,7.407407407407407,803.9999999999997,24,45896.0,1912.3333333333333,72.72727272727273,11,9,5,3.4000000000000004,31.999999999999993,67.19375,8,5,1,Low
SCH0182,Govt. Middle School Hari,Unknown,Nihal Singh Wala,330,Upper Primary,Punjabi,79.39060731814402,37,0,0.0,1,2.7027027027027026,653.5999999999998,19,43055.0,2266.0526315789475,57.57575757575758,11,5,5,3.952380952380952,20.952380952380956,68.03,10,4,1,Low
SCH0183,Govt. Primary School Narain,Jalandhar,Unknown,243,Secondary,Hindi,75.86101069256752,30,1,3.3333333333333335,0,0.0,466.59999999999985,13,32645.0,2511.153846153846,39.39393939393939,8,5,5,4.416666666666667,11.66666666666666,66.04117647058824,17,5,2,Moderate
SCH0184,Govt. Senior Secondary School Hora,Sangrur,Dhuri,327,Secondary,English,84.18561761257631,19,2,10.526315789473685,0,0.0,565.5999999999998,18,31725.0,1762.5,54.54545454545455,10,6,5,4.0,20.0,66.91923076923077,13,5,1,Low
SCH0185,Govt. Elementary School Tata,Sangrur,Sunam,102,Primary,English,81.54613834175657,37,1,2.7027027027027026,3,8.108108108108109,741.4999999999998,21,63086.0,3004.095238095238,63.63636363636363,10,9,5,4.5,10.0,64.3409090909091,11,3,1,Low
SCH0186,Govt. Senior Secondary School Pillay,Moga,Moga-I,321,Secondary,Hindi,88.06094573646614,32,3,9.375,3,9.375,983.5999999999996,28,63009.0,2250.3214285714284,84.84848484848484,11,8,5,2.95,40.99999999999999,62.88333333333333,15,6,4,High
SCH0187,Govt. Primary School Chaudhari,Patiala,Patiala,142,Upper Primary,Hindi,85.3170188565891,26,4,15.384615384615385,2,7.6923076923076925,711.1999999999997,21,47077.0,2241.7619047619046,63.63636363636363,9,8,5,3.9166666666666665,21.666666666666668,64.62222222222222,9,5,2,Moderate
SCH0188,Govt. Elementary School Vig,Moga,Nihal Singh Wala,322,Primary,Punjabi,81.69101555361117,39,2,5.128205128205129,1,2.5641025641025643,686.5999999999998,20,39111.0,1955.55,60.60606060606061,10,8,5,3.75,25.0,68.28125,8,5,0,Low
SCH0189,Govt. Elementary School Mitter,Ferozepur,Mamdot,334,Secondary,Hindi,81.01807057968598,34,2,5.882352941176471,2,5.882352941176471,586.0999999999998,17,37441.0,2202.4117647058824,51.515151515151516,10,6,5,3.9000000000000004,21.999999999999993,71.17142857142858,7,3,1,Low
SCH0190,Govt. Senior Secondary School Chadha,Moga,Moga-Ii,439,Upper Primary,Punjabi,79.04439535305492,38,0,0.0,2,5.2631578947368425,892.1999999999997,26,54134.0,2082.076923076923,78.78787878787878,10,5,5,3.9999999999999996,20.000000000000007,63.77916666666666,12,5,1,Low
SCH0191,Govt. Senior Secondary School Bera,Amritsar,Amritsar-Ii,195,Secondary,Hindi,80.86134485822002,36,1,2.7777777777777777,1,2.7777777777777777,570.0999999999998,18,34521.0,1917.8333333333333,54.54545454545455,9,5,5,4.25,15.0,67.885,10,6,0,Low
SCH0192,Govt. Middle School Varty,Bathinda,Bathinda,168,Secondary,Punjabi,78.9381384506638,30,2,6.666666666666667,1,3.3333333333333335,458.59999999999985,14,24594.0,1756.7142857142858,42.42424242424242,7,7,5,3.0,40.0,63.72391304347826,23,5,3,Moderate
SCH0193,Govt. Primary School Parmer,Jalandhar,Jalandhar-Ii,127,Secondary,Punjabi,82.84267713936735,27,1,3.7037037037037037,1,3.7037037037037037,837.2999999999996,25,60421.0,2416.84,75.75757575757575,11,8,5,3.6,28.0,65.14615384615384,13,6,0,Low
